meter_id,DateTime,consumption
MAC000072,11/08/13 13:00,0.028
MAC000072,11/08/13 13:30,0.019
MAC000072,11/08/13 14:00,0.028
MAC000072,11/08/13 14:30,0.019
MAC000072,11/08/13 15:00,0.028
MAC000072,11/08/13 15:30,0.065
MAC000072,11/08/13 16:00,0.071
MAC000072,11/08/13 16:30,0.106
MAC000072,11/08/13 17:00,0.126
MAC000072,11/08/13 17:30,0.153
MAC000072,11/08/13 18:00,0.111
MAC000072,11/08/13 18:30,0.099
MAC000072,11/08/13 19:00,0.091
MAC000072,11/08/13 19:30,0.108
MAC000072,11/08/13 20:00,0.247
MAC000072,11/08/13 20:30,0.197
MAC000072,11/08/13 21:00,0.108
MAC000072,11/08/13 21:30,0.129
MAC000072,11/08/13 22:00,0.122
MAC000072,11/08/13 22:30,0.028
MAC000072,11/08/13 23:00,0.038
MAC000072,11/08/13 23:30,0.028
MAC000072,12/08/13 00:00,0.018
MAC000072,12/08/13 00:30,0.048
MAC000072,12/08/13 01:00,0.016
MAC000072,12/08/13 01:30,0.03
MAC000072,12/08/13 02:00,0.029
MAC000072,12/08/13 02:30,0.017
MAC000072,12/08/13 03:00,0.036
MAC000072,12/08/13 03:30,0.012
MAC000072,12/08/13 04:00,0.034
MAC000072,12/08/13 04:30,0.025
MAC000072,12/08/13 05:00,0.021
MAC000072,12/08/13 05:30,0.086
MAC000072,12/08/13 06:00,0.066
MAC000072,12/08/13 06:30,0.037
MAC000072,12/08/13 07:00,0.009
MAC000072,12/08/13 07:30,0.036
MAC000072,12/08/13 08:00,0.015
MAC000072,12/08/13 08:30,0.03
MAC000072,12/08/13 09:00,0.021
MAC000072,12/08/13 09:30,0.025
MAC000072,12/08/13 10:00,0.026
MAC000072,12/08/13 10:30,0.02
MAC000072,12/08/13 11:00,0.03
MAC000072,12/08/13 11:30,0.018
MAC000072,12/08/13 12:00,0.032
MAC000072,12/08/13 12:30,0.014
MAC000072,12/08/13 13:00,0.034
MAC000072,12/08/13 13:30,0.013
MAC000072,12/08/13 14:00,0.035
MAC000072,12/08/13 14:30,0.012
MAC000072,12/08/13 15:00,0.037
MAC000072,12/08/13 15:30,0.009
MAC000072,12/08/13 16:00,0.038
MAC000072,12/08/13 16:30,0.009
MAC000072,12/08/13 17:00,0.038
MAC000072,12/08/13 17:30,0.009
MAC000072,12/08/13 18:00,0.037
MAC000072,12/08/13 18:30,0.29
MAC000072,12/08/13 19:00,0.228
MAC000072,12/08/13 19:30,0.137
MAC000072,12/08/13 20:00,0.178
MAC000072,12/08/13 20:30,0.175
MAC000072,12/08/13 21:00,0.153
MAC000072,12/08/13 21:30,0.157
MAC000072,12/08/13 22:00,0.111
MAC000072,12/08/13 22:30,0.028
MAC000072,12/08/13 23:00,0.036
MAC000072,12/08/13 23:30,0.009
MAC000072,13/08/13 00:00,0.036
MAC000072,13/08/13 00:30,0.013
MAC000072,13/08/13 01:00,0.035
MAC000072,13/08/13 01:30,0.025
MAC000072,13/08/13 02:00,0.023
MAC000072,13/08/13 02:30,0.047
MAC000072,13/08/13 03:00,0.015
MAC000072,13/08/13 03:30,0.037
MAC000072,13/08/13 04:00,0.009
MAC000072,13/08/13 04:30,0.037
MAC000072,13/08/13 05:00,0.01
MAC000072,13/08/13 05:30,0.201
MAC000072,13/08/13 06:00,0.204
MAC000072,13/08/13 06:30,0
MAC000072,13/08/13 07:00,0.114
MAC000072,13/08/13 07:30,0.011
MAC000072,13/08/13 08:00,0.037
MAC000072,13/08/13 08:30,0.009
MAC000072,13/08/13 09:00,0.037
MAC000072,13/08/13 09:30,0.009
MAC000072,13/08/13 10:00,0.037
MAC000072,13/08/13 10:30,1000000
MAC000072,13/08/13 11:00,0.038
MAC000072,13/08/13 11:30,0.009
MAC000072,13/08/13 12:00,0.038
MAC000072,13/08/13 12:30,0.01
MAC000072,13/08/13 13:00,0.037
MAC000072,13/08/13 13:30,0.009
MAC000072,13/08/13 14:00,0.036
MAC000072,13/08/13 14:30,0.014
MAC000072,13/08/13 15:00,0.032
MAC000072,13/08/13 15:30,0.018
MAC000072,13/08/13 16:00,0.028
MAC000072,13/08/13 16:30,0.135
MAC000072,13/08/13 17:00,0.603
MAC000072,13/08/13 17:30,0.438
MAC000072,13/08/13 18:00,0.533
MAC000072,13/08/13 18:30,0.147
MAC000072,13/08/13 19:00,0.099
MAC000072,13/08/13 19:30,0.1
MAC000072,13/08/13 20:00,0.161
MAC000072,13/08/13 20:30,0.167
MAC000072,13/08/13 21:00,0.174
MAC000072,13/08/13 21:30,0.169
MAC000072,13/08/13 22:00,0.146
MAC000072,13/08/13 22:30,0.084
MAC000072,13/08/13 23:00,0.021
MAC000072,13/08/13 23:30,0.038
MAC000072,14/08/13 00:00,0.01
MAC000072,14/08/13 00:30,0.036
MAC000072,14/08/13 01:00,0.01
MAC000072,14/08/13 01:30,0.036
MAC000072,14/08/13 02:00,0.019
MAC000072,14/08/13 02:30,0.027
MAC000072,14/08/13 03:00,0.027
MAC000072,14/08/13 03:30,-0.019
MAC000072,14/08/13 04:00,0.034
MAC000072,14/08/13 04:30,0.014
MAC000072,14/08/13 05:00,0.036
MAC000072,14/08/13 05:30,0.049
MAC000072,14/08/13 06:00,0.152
MAC000072,14/08/13 06:30,0.009
MAC000072,14/08/13 07:00,0.036
MAC000072,14/08/13 07:30,0.014
MAC000072,14/08/13 08:00,0.032
MAC000072,14/08/13 08:30,0.018
MAC000072,14/08/13 09:00,0.027
MAC000072,14/08/13 09:30,0.02
MAC000072,14/08/13 10:00,0.026
MAC000072,14/08/13 10:30,0.02
MAC000072,14/08/13 11:00,0.026
MAC000072,14/08/13 11:30,0.022
MAC000072,14/08/13 12:00,0.024
MAC000072,14/08/13 12:30,0.024
MAC000072,14/08/13 13:00,0.022
MAC000072,14/08/13 13:30,0.025
MAC000072,14/08/13 14:00,0.023
MAC000072,14/08/13 14:30,0.022
MAC000072,14/08/13 15:00,0.025
MAC000072,14/08/13 15:30,0.021
MAC000072,14/08/13 16:00,0.025
MAC000072,14/08/13 16:30,0.021
MAC000072,14/08/13 17:00,0.12
MAC000072,14/08/13 17:30,0.124
MAC000072,14/08/13 18:00,0.086
MAC000072,14/08/13 18:30,0.294
MAC000072,14/08/13 19:00,0.192
MAC000072,14/08/13 19:30,0.106
MAC000072,14/08/13 20:00,0.167
MAC000072,14/08/13 20:30,0.205
MAC000072,14/08/13 21:00,0.195
MAC000072,14/08/13 21:30,0.228
MAC000072,14/08/13 22:00,0.163
MAC000072,14/08/13 22:30,0.16
MAC000072,14/08/13 23:00,0.045
MAC000072,14/08/13 23:30,0.026
MAC000072,15/08/13 00:00,0.02
MAC000072,15/08/13 00:30,0.036
MAC000072,15/08/13 01:00,0.014
MAC000072,15/08/13 01:30,0.03
MAC000072,15/08/13 02:00,0.03
MAC000072,15/08/13 02:30,0.015
MAC000072,15/08/13 03:00,0.037
MAC000072,15/08/13 03:30,0.011
MAC000072,15/08/13 04:00,0.034
MAC000072,15/08/13 04:30,0.025
MAC000072,15/08/13 05:00,0.02
MAC000072,15/08/13 05:30,0.14
MAC000072,15/08/13 06:00,0.512
MAC000072,15/08/13 06:30,0.127
MAC000072,15/08/13 07:00,0.009
MAC000072,15/08/13 07:30,0.037
MAC000072,15/08/13 08:00,0.015
MAC000072,15/08/13 08:30,0.031
MAC000072,15/08/13 09:00,0.019
MAC000072,15/08/13 09:30,0.027
MAC000072,15/08/13 10:00,0.023
MAC000072,15/08/13 10:30,0.023
MAC000072,15/08/13 11:00,0.028
MAC000072,15/08/13 11:30,0.019
MAC000072,15/08/13 12:00,0.032
MAC000072,15/08/13 12:30,0.017
MAC000072,15/08/13 13:00,0.029
MAC000072,15/08/13 13:30,0.029
MAC000072,15/08/13 14:00,0.07
MAC000072,15/08/13 14:30,0.01
MAC000072,15/08/13 15:00,0.037
MAC000072,15/08/13 15:30,0.314
MAC000072,15/08/13 16:00,0.619
MAC000072,15/08/13 16:30,0.132
MAC000072,15/08/13 17:00,0.143
MAC000072,15/08/13 17:30,0.047
MAC000072,15/08/13 18:00,0.031
MAC000072,15/08/13 18:30,0.048
MAC000072,15/08/13 19:00,0.031
MAC000072,15/08/13 19:30,0.047
MAC000072,15/08/13 20:00,0.031
MAC000072,15/08/13 20:30,0.047
MAC000072,15/08/13 21:00,0.033
MAC000072,15/08/13 21:30,0.051
MAC000072,15/08/13 22:00,0.034
MAC000072,15/08/13 22:30,0.047
MAC000072,15/08/13 23:00,0.037
MAC000072,15/08/13 23:30,0.044
MAC000072,16/08/13 00:00,0.077
MAC000072,16/08/13 00:30,0.037
MAC000072,16/08/13 01:00,0.02
MAC000072,16/08/13 01:30,0.035
MAC000072,16/08/13 02:00,0.016
MAC000072,16/08/13 02:30,0.035
MAC000072,16/08/13 03:00,0.018
MAC000072,16/08/13 03:30,0.036
MAC000072,16/08/13 04:00,0.013
MAC000072,16/08/13 04:30,0.038
MAC000072,16/08/13 05:00,0.012
MAC000072,16/08/13 05:30,0.039
MAC000072,16/08/13 06:00,0.026
MAC000072,16/08/13 06:30,0.213
MAC000072,16/08/13 07:00,0.077
MAC000072,16/08/13 07:30,0.038
MAC000072,16/08/13 08:00,0.009
MAC000072,16/08/13 08:30,-0.04
MAC000072,16/08/13 09:00,0.009
MAC000072,16/08/13 09:30,0.042
MAC000072,16/08/13 10:00,0.01
MAC000072,16/08/13 10:30,0.032
MAC000072,16/08/13 11:00,0.017
MAC000072,16/08/13 11:30,0.028
MAC000072,16/08/13 12:00,0.021
MAC000072,16/08/13 12:30,0.024
MAC000072,16/08/13 13:00,0.024
MAC000072,16/08/13 13:30,0.023
MAC000072,16/08/13 14:00,0.025
MAC000072,16/08/13 14:30,0.023
MAC000072,16/08/13 15:00,0.025
MAC000072,16/08/13 15:30,0.023
MAC000072,16/08/13 16:00,0.055
MAC000072,16/08/13 16:30,0.089
MAC000072,16/08/13 17:00,0.074
MAC000072,16/08/13 17:30,0.08
MAC000072,16/08/13 18:00,0.069
MAC000072,16/08/13 18:30,0.085
MAC000072,16/08/13 19:00,0.062
MAC000072,16/08/13 19:30,0.113
MAC000072,16/08/13 20:00,0.114
MAC000072,16/08/13 20:30,0.193
MAC000072,16/08/13 21:00,0.124
MAC000072,16/08/13 21:30,0.121
MAC000072,16/08/13 22:00,0.128
MAC000072,16/08/13 22:30,0.105
MAC000072,16/08/13 23:00,0.13
MAC000072,16/08/13 23:30,0.103
MAC000072,17/08/13 00:00,0.167
MAC000072,17/08/13 00:30,0.118
MAC000072,17/08/13 01:00,0.026
MAC000072,17/08/13 01:30,0.037
MAC000072,17/08/13 02:00,0.01
MAC000072,17/08/13 02:30,0.036
MAC000072,17/08/13 03:00,0.019
MAC000072,17/08/13 03:30,0.027
MAC000072,17/08/13 04:00,0.029
MAC000072,17/08/13 04:30,0.019
MAC000072,17/08/13 05:00,0.036
MAC000072,17/08/13 05:30,0.011
MAC000072,17/08/13 06:00,-0.037
MAC000072,17/08/13 06:30,0.01
MAC000072,17/08/13 07:00,0.037
MAC000072,17/08/13 07:30,0.012
MAC000072,17/08/13 08:00,0.035
MAC000072,17/08/13 08:30,0.144
MAC000072,17/08/13 09:00,0.184
MAC000072,17/08/13 09:30,0.147
MAC000072,17/08/13 10:00,0.309
MAC000072,17/08/13 10:30,0.771
MAC000072,17/08/13 11:00,0.287
MAC000072,17/08/13 11:30,0.571
MAC000072,17/08/13 12:00,0.136
MAC000072,17/08/13 12:30,0.065
MAC000072,17/08/13 13:00,0.118
MAC000072,17/08/13 13:30,0.07
MAC000072,17/08/13 14:00,0.077
MAC000072,17/08/13 14:30,0.053
MAC000072,17/08/13 15:00,0.013
MAC000072,17/08/13 15:30,0.037
MAC000072,17/08/13 16:00,0.137
MAC000072,17/08/13 16:30,0.805
MAC000072,17/08/13 17:00,0.803
MAC000072,17/08/13 17:30,0.557
MAC000072,17/08/13 18:00,0.162
MAC000072,17/08/13 18:30,0.131
MAC000072,17/08/13 19:00,0.104
MAC000072,17/08/13 19:30,0.131
MAC000072,17/08/13 20:00,0.152
MAC000072,17/08/13 20:30,0.128
MAC000072,17/08/13 21:00,0.146
MAC000072,17/08/13 21:30,0.123
MAC000072,17/08/13 22:00,0.138
MAC000072,17/08/13 22:30,0.13
MAC000072,17/08/13 23:00,0.114
MAC000072,17/08/13 23:30,0.037
MAC000072,18/08/13 00:00,0.016
MAC000072,18/08/13 00:30,0.029
MAC000072,18/08/13 01:00,0.028
MAC000072,18/08/13 01:30,0.02
MAC000072,18/08/13 02:00,0.036
MAC000072,18/08/13 02:30,0.009
MAC000072,18/08/13 03:00,0.037
MAC000072,18/08/13 03:30,0.01
MAC000072,18/08/13 04:00,0.039
MAC000072,18/08/13 04:30,0.009
MAC000072,18/08/13 05:00,0.037
MAC000072,18/08/13 05:30,0.017
MAC000072,18/08/13 06:00,0.03
MAC000072,18/08/13 06:30,0.022
MAC000072,18/08/13 07:00,-0.025
MAC000072,18/08/13 07:30,0.029
MAC000072,18/08/13 08:00,0.023
MAC000072,18/08/13 08:30,0.031
MAC000072,18/08/13 09:00,0.022
MAC000072,18/08/13 09:30,0.305
MAC000072,18/08/13 10:00,0.159
MAC000072,18/08/13 10:30,0.167
MAC000072,18/08/13 11:00,0.067
MAC000072,18/08/13 11:30,0.021
MAC000072,18/08/13 12:00,0.03
MAC000072,18/08/13 12:30,0.017
MAC000072,18/08/13 13:00,0.033
MAC000072,18/08/13 13:30,0.013
MAC000072,18/08/13 14:00,0.035
MAC000072,18/08/13 14:30,0.013
MAC000072,18/08/13 15:00,-0.033
MAC000072,18/08/13 15:30,0.014
MAC000072,18/08/13 16:00,0.033
MAC000072,18/08/13 16:30,0.015
MAC000072,18/08/13 17:00,0.031
MAC000072,18/08/13 17:30,0.018
MAC000072,18/08/13 18:00,0.125
MAC000072,18/08/13 18:30,0.386
MAC000072,18/08/13 19:00,0.171
MAC000072,18/08/13 19:30,0.13
MAC000072,18/08/13 20:00,0.126
MAC000072,18/08/13 20:30,0.238
MAC000072,18/08/13 21:00,0.166
MAC000072,18/08/13 21:30,1000000
MAC000072,18/08/13 22:00,0.132
MAC000072,18/08/13 22:30,0.041
MAC000072,18/08/13 23:00,0.041
MAC000072,18/08/13 23:30,0.025
MAC000072,19/08/13 00:00,0.027
MAC000072,19/08/13 00:30,0.026
MAC000072,19/08/13 01:00,0.028
MAC000072,19/08/13 01:30,0.018
MAC000072,19/08/13 02:00,0.037
MAC000072,19/08/13 02:30,0.01
MAC000072,19/08/13 03:00,0.041
MAC000072,19/08/13 03:30,0.01
MAC000072,19/08/13 04:00,0.04
MAC000072,19/08/13 04:30,0.011
MAC000072,19/08/13 05:00,0.039
MAC000072,19/08/13 05:30,0.079
MAC000072,19/08/13 06:00,
MAC000072,19/08/13 06:30,0.022
MAC000072,19/08/13 07:00,-0.032
MAC000072,19/08/13 07:30,-0.017
MAC000072,19/08/13 08:00,0.029
MAC000072,19/08/13 08:30,0.02
MAC000072,19/08/13 09:00,0.027
MAC000072,19/08/13 09:30,0.02
MAC000072,19/08/13 10:00,0.026
MAC000072,19/08/13 10:30,0.021
MAC000072,19/08/13 11:00,0.026
MAC000072,19/08/13 11:30,0.022
MAC000072,19/08/13 12:00,0.026
MAC000072,19/08/13 12:30,0.019
MAC000072,19/08/13 13:00,0.029
MAC000072,19/08/13 13:30,0.018
MAC000072,19/08/13 14:00,0.029
MAC000072,19/08/13 14:30,0.05
MAC000072,19/08/13 15:00,0.036
MAC000072,19/08/13 15:30,0.011
MAC000072,19/08/13 16:00,0.04
MAC000072,19/08/13 16:30,0.198
MAC000072,19/08/13 17:00,0.434
MAC000072,19/08/13 17:30,0.411
MAC000072,19/08/13 18:00,0.126
MAC000072,19/08/13 18:30,0.144
MAC000072,19/08/13 19:00,0.114
MAC000072,19/08/13 19:30,0.149
MAC000072,19/08/13 20:00,0.189
MAC000072,19/08/13 20:30,0.127
MAC000072,19/08/13 21:00,0
MAC000072,19/08/13 21:30,0.135
MAC000072,19/08/13 22:00,0.091
MAC000072,19/08/13 22:30,0.052
MAC000072,19/08/13 23:00,0.035
MAC000072,19/08/13 23:30,0.04
MAC000072,20/08/13 00:00,0.01
MAC000072,20/08/13 00:30,0.038
MAC000072,20/08/13 01:00,0.017
MAC000072,20/08/13 01:30,0.033
MAC000072,20/08/13 02:00,0.025
MAC000072,20/08/13 02:30,0.023
MAC000072,20/08/13 03:00,0.033
MAC000072,20/08/13 03:30,0.018
MAC000072,20/08/13 04:00,0.039
MAC000072,20/08/13 04:30,0.01
MAC000072,20/08/13 05:00,0.041
MAC000072,20/08/13 05:30,0.01
MAC000072,20/08/13 06:00,0.131
MAC000072,20/08/13 06:30,0.185
MAC000072,20/08/13 07:00,0
MAC000072,20/08/13 07:30,0.088
MAC000072,20/08/13 08:00,0.115
MAC000072,20/08/13 08:30,0.214
MAC000072,20/08/13 09:00,0.092
MAC000072,20/08/13 09:30,0.012
MAC000072,20/08/13 10:00,0.036
MAC000072,20/08/13 10:30,-99999
MAC000072,20/08/13 11:00,0.035
MAC000072,20/08/13 11:30,0.012
MAC000072,20/08/13 12:00,0.035
MAC000072,20/08/13 12:30,0.013
MAC000072,20/08/13 13:00,0.034
MAC000072,20/08/13 13:30,0.013
MAC000072,20/08/13 14:00,0.035
MAC000072,20/08/13 14:30,0.011
MAC000072,20/08/13 15:00,0.036
MAC000072,20/08/13 15:30,0.009
MAC000072,20/08/13 16:00,0.039
MAC000072,20/08/13 16:30,0.071
MAC000072,20/08/13 17:00,0.098
MAC000072,20/08/13 17:30,0.041
MAC000072,20/08/13 18:00,0.216
MAC000072,20/08/13 18:30,0.631
MAC000072,20/08/13 19:00,0
MAC000072,20/08/13 19:30,0.172
MAC000072,20/08/13 20:00,0.213
MAC000072,20/08/13 20:30,0.164
MAC000072,20/08/13 21:00,0.096
MAC000072,20/08/13 21:30,0.062
MAC000072,20/08/13 22:00,0.074
MAC000072,20/08/13 22:30,0.046
MAC000072,20/08/13 23:00,0.032
MAC000072,20/08/13 23:30,0.026
MAC000072,21/08/13 00:00,0.025
MAC000072,21/08/13 00:30,0.03
MAC000072,21/08/13 01:00,0.021
MAC000072,21/08/13 01:30,0.033
MAC000072,21/08/13 02:00,0.017
MAC000072,21/08/13 02:30,0.038
MAC000072,21/08/13 03:00,0.015
MAC000072,21/08/13 03:30,0.035
MAC000072,21/08/13 04:00,0.016
MAC000072,21/08/13 04:30,0.042
MAC000072,21/08/13 05:00,0.011
MAC000072,21/08/13 05:30,0.071
MAC000072,21/08/13 06:00,0.073
MAC000072,21/08/13 06:30,0.164
MAC000072,21/08/13 07:00,0.047
MAC000072,21/08/13 07:30,0.036
MAC000072,21/08/13 08:00,0.014
MAC000072,21/08/13 08:30,0.032
MAC000072,21/08/13 09:00,0.017
MAC000072,21/08/13 09:30,0.029
MAC000072,21/08/13 10:00,0.021
MAC000072,21/08/13 10:30,0.025
MAC000072,21/08/13 11:00,0.025
MAC000072,21/08/13 11:30,0.024
MAC000072,21/08/13 12:00,0.021
MAC000072,21/08/13 12:30,0.027
MAC000072,21/08/13 13:00,0.019
MAC000072,21/08/13 13:30,0.028
MAC000072,21/08/13 14:00,0.018
MAC000072,21/08/13 14:30,0.03
MAC000072,21/08/13 15:00,0.015
MAC000072,21/08/13 15:30,0.033
MAC000072,21/08/13 16:00,0.01
MAC000072,21/08/13 16:30,0.128
MAC000072,21/08/13 17:00,0.124
MAC000072,21/08/13 17:30,0.077
MAC000072,21/08/13 18:00,0.08
MAC000072,21/08/13 18:30,0.073
MAC000072,21/08/13 19:00,0.112
MAC000072,21/08/13 19:30,0.155
MAC000072,21/08/13 20:00,0.173
MAC000072,21/08/13 20:30,0.148
MAC000072,21/08/13 21:00,0.156
MAC000072,21/08/13 21:30,0.129
MAC000072,21/08/13 22:00,0
MAC000072,21/08/13 22:30,0.029
MAC000072,21/08/13 23:00,0.02
MAC000072,21/08/13 23:30,0.035
MAC000072,22/08/13 00:00,0.012
MAC000072,22/08/13 00:30,0.039
MAC000072,22/08/13 01:00,0.009
MAC000072,22/08/13 01:30,0.038
MAC000072,22/08/13 02:00,0.01
MAC000072,22/08/13 02:30,0.042
MAC000072,22/08/13 03:00,0.009
MAC000072,22/08/13 03:30,0.04
MAC000072,22/08/13 04:00,0.009
MAC000072,22/08/13 04:30,0.043
MAC000072,22/08/13 05:00,0.009
MAC000072,22/08/13 05:30,0.043
MAC000072,22/08/13 06:00,0.061
MAC000072,22/08/13 06:30,0.12
MAC000072,22/08/13 07:00,0.047
MAC000072,22/08/13 07:30,0.062
MAC000072,22/08/13 08:00,0.046
MAC000072,22/08/13 08:30,0.059
MAC000072,22/08/13 09:00,0.048
MAC000072,22/08/13 09:30,0.057
MAC000072,22/08/13 10:00,0.048
MAC000072,22/08/13 10:30,0.059
MAC000072,22/08/13 11:00,0.05
MAC000072,22/08/13 11:30,0.053
MAC000072,22/08/13 12:00,0.053
MAC000072,22/08/13 12:30,0.053
MAC000072,22/08/13 13:00,0.052
MAC000072,22/08/13 13:30,0.055
MAC000072,22/08/13 14:00,0.054
MAC000072,22/08/13 14:30,0.051
MAC000072,22/08/13 15:00,0.056
MAC000072,22/08/13 15:30,0.049
MAC000072,22/08/13 16:00,0.058
MAC000072,22/08/13 16:30,0.081
MAC000072,22/08/13 17:00,0.061
MAC000072,22/08/13 17:30,0.737
MAC000072,22/08/13 18:00,0.133
MAC000072,22/08/13 18:30,0.108
MAC000072,22/08/13 19:00,0.084
MAC000072,22/08/13 19:30,0.125
MAC000072,22/08/13 20:00,0.116
MAC000072,22/08/13 20:30,0.204
MAC000072,22/08/13 21:00,0.116
MAC000072,22/08/13 21:30,0.154
MAC000072,22/08/13 22:00,0.135
MAC000072,22/08/13 22:30,0.035
MAC000072,22/08/13 23:00,0.044
MAC000072,22/08/13 23:30,0.041
MAC000072,23/08/13 00:00,0.036
MAC000072,23/08/13 00:30,0.015
MAC000072,23/08/13 01:00,0.036
MAC000072,23/08/13 01:30,0.011
MAC000072,23/08/13 02:00,0.038
MAC000072,23/08/13 02:30,0.009
MAC000072,23/08/13 03:00,0.039
MAC000072,23/08/13 03:30,0.009
MAC000072,23/08/13 04:00,0.038
MAC000072,23/08/13 04:30,0.009
MAC000072,23/08/13 05:00,0.039
MAC000072,23/08/13 05:30,0.009
MAC000072,23/08/13 06:00,0.191
MAC000072,23/08/13 06:30,0.102
MAC000072,23/08/13 07:00,0.035
MAC000072,23/08/13 07:30,0.016
MAC000072,23/08/13 08:00,0.031
MAC000072,23/08/13 08:30,0.022
MAC000072,23/08/13 09:00,0.025
MAC000072,23/08/13 09:30,0.024
MAC000072,23/08/13 10:00,0.025
MAC000072,23/08/13 10:30,0.023
MAC000072,23/08/13 11:00,0.025
MAC000072,23/08/13 11:30,0.024
MAC000072,23/08/13 12:00,0.024
MAC000072,23/08/13 12:30,0
MAC000072,23/08/13 13:00,0.024
MAC000072,23/08/13 13:30,0.023
MAC000072,23/08/13 14:00,0.026
MAC000072,23/08/13 14:30,0
MAC000072,23/08/13 15:00,0.025
MAC000072,23/08/13 15:30,0.022
MAC000072,23/08/13 16:00,0.027
MAC000072,23/08/13 16:30,0.049
MAC000072,23/08/13 17:00,0.086
MAC000072,23/08/13 17:30,0.148
MAC000072,23/08/13 18:00,0.118
MAC000072,23/08/13 18:30,0
MAC000072,23/08/13 19:00,0.682
MAC000072,23/08/13 19:30,0.176
MAC000072,23/08/13 20:00,0.179
MAC000072,23/08/13 20:30,0.159
MAC000072,23/08/13 21:00,0.18
MAC000072,23/08/13 21:30,0.205
MAC000072,23/08/13 22:00,0.217
MAC000072,23/08/13 22:30,0.2
MAC000072,23/08/13 23:00,0.166
MAC000072,23/08/13 23:30,0.192
MAC000072,24/08/13 00:00,0.13
MAC000072,24/08/13 00:30,0.09
MAC000072,24/08/13 01:00,0.103
MAC000072,24/08/13 01:30,0.02
MAC000072,24/08/13 02:00,0.03
MAC000072,24/08/13 02:30,0.031
MAC000072,24/08/13 03:00,0.017
MAC000072,24/08/13 03:30,0.037
MAC000072,24/08/13 04:00,0.01
MAC000072,24/08/13 04:30,0.037
MAC000072,24/08/13 05:00,0.02
MAC000072,24/08/13 05:30,0.027
MAC000072,24/08/13 06:00,0.031
MAC000072,24/08/13 06:30,0.016
MAC000072,24/08/13 07:00,
MAC000072,24/08/13 07:30,0.009
MAC000072,24/08/13 08:00,0.041
MAC000072,24/08/13 08:30,0.029
MAC000072,24/08/13 09:00,0.11
MAC000072,24/08/13 09:30,0.08
MAC000072,24/08/13 10:00,0.014
MAC000072,24/08/13 10:30,0.036
MAC000072,24/08/13 11:00,0.009
MAC000072,24/08/13 11:30,0.039
MAC000072,24/08/13 12:00,0.012
MAC000072,24/08/13 12:30,0.035
MAC000072,24/08/13 13:00,0.018
MAC000072,24/08/13 13:30,0.028
MAC000072,24/08/13 14:00,0.024
MAC000072,24/08/13 14:30,0.024
MAC000072,24/08/13 15:00,0.027
MAC000072,24/08/13 15:30,0.02
MAC000072,24/08/13 16:00,0.028
MAC000072,24/08/13 16:30,0
MAC000072,24/08/13 17:00,0.03
MAC000072,24/08/13 17:30,0.017
MAC000072,24/08/13 18:00,0.033
MAC000072,24/08/13 18:30,0.014
MAC000072,24/08/13 19:00,0.034
MAC000072,24/08/13 19:30,0.013
MAC000072,24/08/13 20:00,0.035
MAC000072,24/08/13 20:30,0.014
MAC000072,24/08/13 21:00,0.036
MAC000072,24/08/13 21:30,0.01
MAC000072,24/08/13 22:00,0.223
MAC000072,24/08/13 22:30,0.126
MAC000072,24/08/13 23:00,0.126
MAC000072,24/08/13 23:30,0.051
MAC000072,25/08/13 00:00,0.014
MAC000072,25/08/13 00:30,0.031
MAC000072,25/08/13 01:00,0.025
MAC000072,25/08/13 01:30,0.021
MAC000072,25/08/13 02:00,0.033
MAC000072,25/08/13 02:30,0.012
MAC000072,25/08/13 03:00,0.038
MAC000072,25/08/13 03:30,0.009
MAC000072,25/08/13 04:00,0.04
MAC000072,25/08/13 04:30,0.009
MAC000072,25/08/13 05:00,0.038
MAC000072,25/08/13 05:30,0.009
MAC000072,25/08/13 06:00,0.037
MAC000072,25/08/13 06:30,0.013
MAC000072,25/08/13 07:00,0.032
MAC000072,25/08/13 07:30,0.022
MAC000072,25/08/13 08:00,0.072
MAC000072,25/08/13 08:30,0.049
MAC000072,25/08/13 09:00,0.044
MAC000072,25/08/13 09:30,0.057
MAC000072,25/08/13 10:00,0.025
MAC000072,25/08/13 10:30,0.054
MAC000072,25/08/13 11:00,0.041
MAC000072,25/08/13 11:30,0.148
MAC000072,25/08/13 12:00,0.108
MAC000072,25/08/13 12:30,0.025
MAC000072,25/08/13 13:00,0.032
MAC000072,25/08/13 13:30,0.013
MAC000072,25/08/13 14:00,0.037
MAC000072,25/08/13 14:30,0.011
MAC000072,25/08/13 15:00,0.035
MAC000072,25/08/13 15:30,0.015
MAC000072,25/08/13 16:00,0.028
MAC000072,25/08/13 16:30,0.019
MAC000072,25/08/13 17:00,0.023
MAC000072,25/08/13 17:30,0.025
MAC000072,25/08/13 18:00,0.018
MAC000072,25/08/13 18:30,0.03
MAC000072,25/08/13 19:00,0.015
MAC000072,25/08/13 19:30,0.033
MAC000072,25/08/13 20:00,-0.014
MAC000072,25/08/13 20:30,0.037
MAC000072,25/08/13 21:00,0.014
MAC000072,25/08/13 21:30,0.042
MAC000072,25/08/13 22:00,0.009
MAC000072,25/08/13 22:30,0.042
MAC000072,25/08/13 23:00,0.009
MAC000072,25/08/13 23:30,0.08
MAC000072,26/08/13 00:00,0.009
MAC000072,26/08/13 00:30,0.039
MAC000072,26/08/13 01:00,0.009
MAC000072,26/08/13 01:30,0.039
MAC000072,26/08/13 02:00,0.01
MAC000072,26/08/13 02:30,0.04
